"TIME","GEO","AGE","SEX","UNIT","Value","Flag and Footnotes"
"1963","Albania","Total","Total","Number","1 736 838",""
"1963","Albania","Total","Males","Number",":",""
"1963","Albania","Total","Females","Number",":",""
"1963","Serbia","Total","Total","Number",":",""
"1963","Serbia","Total","Males","Number",":",""
"1963","Serbia","Total","Females","Number",":",""
"1963","Turkey","Total","Total","Number","29 162 545",""
"1963","Turkey","Total","Males","Number","14 861 038",""
"1963","Turkey","Total","Females","Number","14 301 507",""
"1963","Andorra","Total","Total","Number",":",""
"1963","Andorra","Total","Males","Number",":",""
"1963","Andorra","Total","Females","Number",":",""
"1963","Belarus","Total","Total","Number",":",""
"1963","Belarus","Total","Males","Number",":",""
"1963","Belarus","Total","Females","Number",":",""
"1963","Bosnia and Herzegovina","Total","Total","Number","3 406 130",""
"1963","Bosnia and Herzegovina","Total","Males","Number",":",""
"1963","Bosnia and Herzegovina","Total","Females","Number",":",""
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":",""
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1963","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1963","Moldova","Total","Total","Number",":",""
"1963","Moldova","Total","Males","Number",":",""
"1963","Moldova","Total","Females","Number",":",""
"1963","Monaco","Total","Total","Number",":",""
"1963","Monaco","Total","Males","Number",":",""
"1963","Monaco","Total","Females","Number",":",""
"1963","Russia","Total","Total","Number",":",""
"1963","Russia","Total","Males","Number",":",""
"1963","Russia","Total","Females","Number",":",""
"1963","San Marino","Total","Total","Number",":",""
"1963","San Marino","Total","Males","Number",":",""
"1963","San Marino","Total","Females","Number",":",""
"1963","Ukraine","Total","Total","Number",":",""
"1963","Ukraine","Total","Males","Number",":",""
"1963","Ukraine","Total","Females","Number",":",""
"1963","Armenia","Total","Total","Number",":",""
"1963","Armenia","Total","Males","Number",":",""
"1963","Armenia","Total","Females","Number",":",""
"1963","Azerbaijan","Total","Total","Number",":",""
"1963","Azerbaijan","Total","Males","Number",":",""
"1963","Azerbaijan","Total","Females","Number",":",""
"1963","Georgia","Total","Total","Number",":",""
"1963","Georgia","Total","Males","Number",":",""
"1963","Georgia","Total","Females","Number",":",""
"1964","Belgium","Total","Total","Number","9 328 126",""
"1964","Belgium","Total","Males","Number","4 571 125",""
"1964","Belgium","Total","Females","Number","4 757 001",""
"1964","Bulgaria","Total","Total","Number","8 111 132",""
"1964","Bulgaria","Total","Males","Number","4 051 406",""
"1964","Bulgaria","Total","Females","Number","4 059 726",""
"1964","Czechia","Total","Total","Number","9 699 179",""
"1964","Czechia","Total","Males","Number","4 703 799",""
"1964","Czechia","Total","Females","Number","4 995 380",""
"1964","Denmark","Total","Total","Number","4 703 136",""
"1964","Denmark","Total","Males","Number","2 331 881",""
"1964","Denmark","Total","Females","Number","2 371 255",""
"1964","Germany including former GDR","Total","Total","Number","75 045 592",""
"1964","Germany including former GDR","Total","Males","Number","35 136 070",""
"1964","Germany including former GDR","Total","Females","Number","39 909 522",""
"1964","Estonia","Total","Total","Number","1 267 910",""
"1964","Estonia","Total","Males","Number","567 580",""
"1964","Estonia","Total","Females","Number","700 330",""
"1964","Ireland","Total","Total","Number","2 860 300",""
"1964","Ireland","Total","Males","Number","1 438 000",""
"1964","Ireland","Total","Females","Number","1 422 300",""
"1964","Greece","Total","Total","Number","8 495 834",""
"1964","Greece","Total","Males","Number","4 143 702",""
"1964","Greece","Total","Females","Number","4 352 132",""
"1964","Spain","Total","Total","Number","31 442 070",""
"1964","Spain","Total","Males","Number","15 320 452",""
"1964","Spain","Total","Females","Number","16 121 618",""
"1964","France","Total","Total","Number",":",""
"1964","France","Total","Males","Number",":",""
"1964","France","Total","Females","Number",":",""
"1964","France (metropolitan)","Total","Total","Number","48 059 029",""
"1964","France (metropolitan)","Total","Males","Number","23 389 326",""
"1964","France (metropolitan)","Total","Females","Number","24 669 703",""
"1964","Croatia","Total","Total","Number","4 239 572",""
"1964","Croatia","Total","Males","Number",":",""
"1964","Croatia","Total","Females","Number",":",""
"1964","Italy","Total","Total","Number","51 443 900",""
"1964","Italy","Total","Males","Number","25 186 700",""
"1964","Italy","Total","Females","Number","26 257 200",""
"1964","Cyprus","Total","Total","Number","585 500",""
"1964","Cyprus","Total","Males","Number","288 200",""
"1964","Cyprus","Total","Females","Number","297 300",""
"1964","Latvia","Total","Total","Number","2 226 198",""
"1964","Latvia","Total","Males","Number",":",""
"1964","Latvia","Total","Females","Number",":",""
"1964","Lithuania","Total","Total","Number","2 916 800",""
"1964","Lithuania","Total","Males","Number",":",""
"1964","Lithuania","Total","Females","Number",":",""
"1964","Luxembourg","Total","Total","Number","325 500",""
"1964","Luxembourg","Total","Males","Number","160 400",""
"1964","Luxembourg","Total","Females","Number","165 100",""
"1964","Hungary","Total","Total","Number","10 104 179",""
"1964","Hungary","Total","Males","Number","4 880 359",""
"1964","Hungary","Total","Females","Number","5 223 820",""
"1964","Malta","Total","Total","Number",":",""
"1964","Malta","Total","Males","Number",":",""
"1964","Malta","Total","Females","Number",":",""
"1964","Netherlands","Total","Total","Number","12 041 970",""
"1964","Netherlands","Total","Males","Number","6 001 376",""
"1964","Netherlands","Total","Females","Number","6 040 594",""
"1964","Austria","Total","Total","Number","7 199 798",""
"1964","Austria","Total","Males","Number","3 363 383",""
"1964","Austria","Total","Females","Number","3 836 415",""
"1964","Poland","Total","Total","Number","30 940 000",""
"1964","Poland","Total","Males","Number",":",""
"1964","Poland","Total","Females","Number",":",""
"1964","Portugal","Total","Total","Number","9 041 980",""
"1964","Portugal","Total","Males","Number","4 328 900",""
"1964","Portugal","Total","Females","Number","4 713 080",""
"1964","Romania","Total","Total","Number","18 858 500",""
"1964","Romania","Total","Males","Number",":",""
"1964","Romania","Total","Females","Number",":",""
"1964","Slovenia","Total","Total","Number","1 626 000",""
"1964","Slovenia","Total","Males","Number",":",""
"1964","Slovenia","Total","Females","Number",":",""
"1964","Slovakia","Total","Total","Number","4 304 484",""
"1964","Slovakia","Total","Males","Number","2 129 248",""
"1964","Slovakia","Total","Females","Number","2 175 236",""
"1964","Finland","Total","Total","Number","4 539 519",""
"1964","Finland","Total","Males","Number","2 190 753",""
"1964","Finland","Total","Females","Number","2 348 766",""
"1964","Sweden","Total","Total","Number","7 627 507",""
"1964","Sweden","Total","Males","Number","3 805 699",""
"1964","Sweden","Total","Females","Number","3 821 808",""
"1964","United Kingdom","Total","Total","Number","53 800 000",""
"1964","United Kingdom","Total","Males","Number","26 100 000",""
"1964","United Kingdom","Total","Females","Number","27 700 000",""
"1964","Iceland","Total","Total","Number","187 314",""
"1964","Iceland","Total","Males","Number","94 708",""
"1964","Iceland","Total","Females","Number","92 606",""
"1964","Liechtenstein","Total","Total","Number","18 425",""
"1964","Liechtenstein","Total","Males","Number","9 202",""
"1964","Liechtenstein","Total","Females","Number","9 223",""
"1964","Norway","Total","Total","Number","3 680 068",""
"1964","Norway","Total","Males","Number","1 833 632",""
"1964","Norway","Total","Females","Number","1 846 436",""
"1964","Switzerland","Total","Total","Number","5 749 299",""
"1964","Switzerland","Total","Males","Number","2 797 025",""
"1964","Switzerland","Total","Females","Number","2 952 274",""
"1964","Montenegro","Total","Total","Number",":",""
"1964","Montenegro","Total","Males","Number",":",""
"1964","Montenegro","Total","Females","Number",":",""
"1964","North Macedonia","Total","Total","Number","1 461 522",""
"1964","North Macedonia","Total","Males","Number",":",""
"1964","North Macedonia","Total","Females","Number",":",""
"1964","Albania","Total","Total","Number","1 788 404",""
"1964","Albania","Total","Males","Number",":",""
"1964","Albania","Total","Females","Number",":",""
"1964","Serbia","Total","Total","Number",":",""
"1964","Serbia","Total","Males","Number",":",""
"1964","Serbia","Total","Females","Number",":",""
"1964","Turkey","Total","Total","Number","29 939 582",""
"1964","Turkey","Total","Males","Number","15 257 821",""
"1964","Turkey","Total","Females","Number","14 681 761",""
"1964","Andorra","Total","Total","Number",":",""
"1964","Andorra","Total","Males","Number",":",""
"1964","Andorra","Total","Females","Number",":",""
"1964","Belarus","Total","Total","Number",":",""
"1964","Belarus","Total","Males","Number",":",""
"1964","Belarus","Total","Females","Number",":",""
"1964","Bosnia and Herzegovina","Total","Total","Number","3 480 448",""
"1964","Bosnia and Herzegovina","Total","Males","Number",":",""
"1964","Bosnia and Herzegovina","Total","Females","Number",":",""
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":",""
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Males","Number",":",""
"1964","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Females","Number",":",""
"1964","Moldova","Total","Total","Number",":",""
"1964","Moldova","Total","Males","Number",":",""
"1964","Moldova","Total","Females","Number",":",""
"1964","Monaco","Total","Total","Number",":",""
"1964","Monaco","Total","Males","Number",":",""
"1964","Monaco","Total","Females","Number",":",""
"1964","Russia","Total","Total","Number",":",""
"1964","Russia","Total","Males","Number",":",""
"1964","Russia","Total","Females","Number",":",""
"1964","San Marino","Total","Total","Number",":",""
"1964","San Marino","Total","Males","Number",":",""
"1964","San Marino","Total","Females","Number",":",""
"1964","Ukraine","Total","Total","Number",":",""
"1964","Ukraine","Total","Males","Number",":",""
"1964","Ukraine","Total","Females","Number",":",""
"1964","Armenia","Total","Total","Number",":",""
"1964","Armenia","Total","Males","Number",":",""
"1964","Armenia","Total","Females","Number",":",""
"1964","Azerbaijan","Total","Total","Number",":",""
"1964","Azerbaijan","Total","Males","Number",":",""
"1964","Azerbaijan","Total","Females","Number",":",""
"1964","Georgia","Total","Total","Number",":",""
"1964","Georgia","Total","Males","Number",":",""
"1964","Georgia","Total","Females","Number",":",""
"1965","Belgium","Total","Total","Number","9 428 100",""
"1965","Belgium","Total","Males","Number","4 627 860",""
"1965","Belgium","Total","Females","Number","4 800 240",""
"1965","Bulgaria","Total","Total","Number","8 177 547",""
"1965","Bulgaria","Total","Males","Number","4 085 011",""
"1965","Bulgaria","Total","Females","Number","4 092 536",""
"1965","Czechia","Total","Total","Number","9 756 429",""
"1965","Czechia","Total","Males","Number","4 732 662",""
"1965","Czechia","Total","Females","Number","5 023 767",""
"1965","Denmark","Total","Total","Number","4 741 008",""
"1965","Denmark","Total","Males","Number","2 350 377",""
"1965","Denmark","Total","Females","Number","2 390 631",""
"1965","Germany including former GDR","Total","Total","Number","75 591 082",""
"1965","Germany including former GDR","Total","Males","Number","35 512 866",""
"1965","Germany including former GDR","Total","Females","Number","40 078 216",""
"1965","Estonia","Total","Total","Number","1 286 262",""
"1965","Estonia","Total","Males","Number","578 142",""
"1965","Estonia","Total","Females","Number","708 120",""
"1965","Ireland","Total","Total","Number","2 872 800",""
"1965","Ireland","Total","Males","Number","1 444 300",""
"1965","Ireland","Total","Females","Number","1 428 500",""
"1965","Greece","Total","Total","Number","8 525 024",""
"1965","Greece","Total","Males","Number","4 136 253",""
"1965","Greece","Total","Females","Number","4 388 771",""
"1965","Spain","Total","Total","Number","31 776 320",""
"1965","Spain","Total","Males","Number","15 496 498",""
"1965","Spain","Total","Females","Number","16 279 822",""
"1965","France","Total","Total","Number",":",""
"1965","France","Total","Males","Number",":",""
"1965","France","Total","Females","Number",":",""
"1965","France (metropolitan)","Total","Total","Number","48 561 800",""
"1965","France (metropolitan)","Total","Males","Number","23 640 222",""
"1965","France (metropolitan)","Total","Females","Number","24 921 578",""
"1965","Croatia","Total","Total","Number","4 266 180",""
"1965","Croatia","Total","Males","Number",":",""
"1965","Croatia","Total","Females","Number",":",""
"1965","Italy","Total","Total","Number","51 906 800",""
